sonda,resistente_exp,sensible_exp
230627_at,3.39361151,3.473207921
230628_at,3.169557499,3.174748213
230629_s_at,5.694041426,5.673760882
230630_at,5.251241029,4.944691416
230631_s_at,3.079935895,3.290416743
230632_at,3.776021957,3.959841813
230633_at,3.407091631,3.403307044
230634_x_at,4.319533049,4.43933447
230635_at,3.253304954,3.325938058
230636_s_at,2.941625769,2.934401488
230637_at,6.540639377,6.356849542
230638_at,4.837919153,4.978296102
230639_at,4.446652993,4.424092828
230640_at,3.889236373,4.00673875
230641_at,5.271683315,5.123680428
230642_at,4.347538405,4.41580441
230643_at,3.127862838,3.065430981
230644_at,2.992078488,2.997747097
230645_at,2.960268535,2.82475281
230646_at,4.538054211,4.613254318
230647_at,5.282738609,5.508303056
230648_at,5.689021167,5.8291553
230649_at,4.030448904,4.091429475
230650_at,2.421198062,2.475205091
230651_at,6.965077238,7.325341543
230652_at,6.109866207,6.322076237
230653_at,6.735346745,6.446297401
230654_at,4.721666288,4.519105134
230655_at,4.146288215,3.671789801
230656_s_at,9.139055526,9.258793566
230657_at,2.843706573,2.755926018
230658_at,3.108927615,3.237571102
230659_at,8.038439579,8.070534131
230660_at,3.43400282,3.560072633
230661_at,3.257354298,3.277291613
230662_at,3.729444828,3.770812879
230663_at,3.619399237,3.621418744
230664_at,5.56223907,5.788963241
230665_at,2.786895639,2.816136573
230666_at,3.121206162,3.195842561
230667_at,7.046848652,7.235358308
230668_at,4.503274062,4.572236624
230669_at,6.380647294,6.051777904
230670_at,4.433494793,4.031551015
230671_at,2.892629913,3.016239654
230672_at,6.917765736,6.936045759
230673_at,2.674527282,2.786116738
230674_at,3.242166904,3.326787807
230675_at,4.672228364,4.642607779
230676_s_at,4.854405861,4.984676135
230677_at,4.478359317,4.628167956
230678_at,4.537689562,4.684897832
230679_at,4.516451723,4.244908589
230680_at,2.712374136,2.651743385
230681_at,3.92178872,3.909484997
230682_x_at,4.986855758,5.117648303
230683_at,2.816163375,2.735919779
230684_at,3.665927403,3.547293682
230685_at,4.733635077,4.654358419
230686_s_at,4.160656997,4.268911703
230687_at,4.628098639,4.628102852
230688_at,4.708825311,4.855174382
230689_at,3.918117311,3.934703079
230690_at,5.242961653,4.858290761
230691_at,4.885296754,5.043473935
230692_at,2.310972355,2.279962412
230693_at,3.446615298,3.56355864
230694_at,3.686014796,3.754710826
230695_s_at,2.714933123,2.801970793
230696_at,4.872671276,5.007059485
230697_at,3.590328363,3.667176401
230698_at,5.487028101,4.687028135
230699_at,3.576144928,3.547463102
230700_at,4.124182869,4.258322233
230701_x_at,6.437289564,6.470347848
230702_at,4.886778104,4.996910893
230703_at,5.370200705,5.165604985
230704_s_at,5.011977109,5.126392764
230705_at,4.151768106,4.160470583
230706_s_at,4.384414448,4.495202685
230707_at,5.483249088,5.469531835
230708_at,3.618825255,3.661014156
230709_x_at,3.489409399,3.49466596
230710_at,2.688403077,2.738182612
230711_at,3.659349601,3.756065793
230712_at,4.815007752,4.249354556
230713_at,7.470603943,7.170782884
230714_s_at,5.804636307,5.858729149
230715_at,4.669367546,4.663346868
230716_at,3.155687968,3.24913634
230717_at,3.037161638,3.079561033
230718_at,4.463287615,4.119175401
230719_at,3.2201481,3.013871317
230720_at,5.286677988,5.145573736
230721_at,5.745213328,5.607901045
230722_at,3.886549656,3.944472824
230723_at,3.864257185,4.014790424
230724_s_at,4.143087124,4.090567333
230725_at,5.234572487,5.274173595
230726_at,3.886372211,3.974537867
230727_at,4.447218638,4.800054886
230728_at,8.001970048,8.02778159
230729_at,4.235736738,3.959112864
230730_at,2.620795651,2.681538897
230731_x_at,4.892252927,4.986172633
230732_s_at,2.744866067,2.873487409
230733_at,5.840183546,6.027283712
230734_x_at,8.512597346,8.49558484
230735_at,5.00614706,5.400306997
230736_at,3.630136274,3.46988613
230737_s_at,5.247015675,5.211088564
230738_at,4.795433292,4.305007812
230739_at,6.835237434,6.90669053
230740_at,5.92472927,5.958465706
230741_at,5.327644787,5.413029582
230742_at,6.155571293,6.334283734
230743_at,4.572256026,4.518468686
230744_at,3.296342637,3.252380815
230745_s_at,4.93992848,5.000972822
230746_s_at,2.164772733,2.232577826
230747_s_at,5.947276487,6.106527137
230748_at,5.010376309,6.196965992
230749_s_at,3.815013358,3.8923783
230750_at,3.925092746,3.849765776
230751_at,4.082075745,4.169638921
230752_at,6.142768574,6.060268674
230753_at,4.895761871,4.756324269
230754_at,3.98397118,4.018654518
230755_at,4.071290813,4.113426326
230756_at,6.202273048,6.323534659
230757_at,5.076757503,4.967865836
230758_at,7.475771893,7.277164203
230759_at,5.526779259,5.574103761
230760_at,4.909448377,5.178183269
230761_at,6.602302733,6.800902304
230762_at,5.683272652,5.609023287
230763_at,2.515471617,2.629880984
230764_at,6.740394474,6.891661199
230765_at,2.438270148,2.557786968
230766_at,4.083514388,4.03462875
230767_at,3.872316871,3.865772051
230768_at,4.179289529,3.955307683
230769_at,3.382022085,3.231948395
230770_at,5.214106955,5.160902902
230771_at,3.438006637,3.511419735
230772_at,3.799567132,3.865311198
230773_at,3.157573693,3.269306644
230774_at,4.062340534,3.703007657
230775_s_at,2.963718269,3.020362652
230776_at,3.064621184,3.124654527
230777_s_at,6.29984363,6.306723285
230778_at,5.142522153,5.167894044
230779_at,5.373831397,4.677687621
230780_at,5.663999431,5.688815474
230781_at,2.843241575,2.94661825
230782_at,5.779581241,5.694005439
230783_at,2.409136136,2.393502053
230784_at,2.690673803,2.73649008
230785_at,3.479552076,3.40964254
230786_at,5.716834655,5.812680479
230787_at,6.953083238,6.99905931
230788_at,7.26233131,7.191630149
230789_at,3.907644277,3.566239233
230790_x_at,5.480527427,5.296068308
230791_at,4.50364711,3.350631315
230792_at,5.30603837,5.332306573
230793_at,5.522034688,4.912611275
230794_at,3.470487488,3.419097797
230795_at,8.92816898,8.502683587
230796_at,3.500717997,3.579399638
230797_s_at,2.810590371,2.892553192
230798_at,3.460893224,3.547392212
230799_at,3.927273943,3.977255583
230800_at,5.396888273,5.486559666
230801_at,4.50971276,4.637438992
230802_at,3.354771742,3.822361429
230803_s_at,3.456388164,3.619175586
230804_at,2.091384781,2.118171664
230805_at,6.693993938,6.783663261
230806_s_at,2.762858713,2.871200656
230807_at,4.358215454,4.360705571
230808_at,3.006965365,3.153994514
230809_at,2.555387992,2.63624083
230810_at,4.016937972,4.021179863
230811_at,6.230779349,6.426492327
230812_at,5.004761366,5.150784578
230813_at,5.446183992,5.55073712
230814_at,3.47631193,3.574052753
230815_at,5.560746576,5.234093842
230816_at,3.938556005,4.005459019
230817_at,2.887532644,2.84543501
230818_at,4.669753165,4.555563388
230819_at,5.823230861,5.856007784
230820_at,5.430918561,5.461448895
230821_at,4.313147727,3.584228559
230822_at,4.555977709,4.529038498
230823_at,3.800988638,3.752417838
230824_at,4.514659833,4.49773177
230825_at,2.482258467,2.452510746
230826_at,4.842127795,4.98657945
230827_at,5.151952937,5.521917787
230828_at,3.216289081,3.28221078
230829_at,2.959477205,3.107975967
230830_at,3.630026649,3.695663346
230831_at,2.854003334,2.902205856
230832_at,5.30356219,5.585666916
230833_at,3.712269567,3.70809567
230834_at,3.922939232,3.983253924
230835_at,2.714075252,2.806022958
230836_at,4.629070748,3.37281808
230837_at,3.456265077,3.406743194
230838_s_at,4.030624691,3.961084908
230839_at,4.030104335,4.121416478
230840_at,6.130063767,6.331706451
230841_at,3.750075998,3.855225533
230842_at,4.271109171,4.375217231
230843_at,4.679083377,4.432576676
230844_at,3.281733157,3.351858957
230845_at,4.602341444,4.764922302
230846_at,3.369257926,3.49960484
230847_at,9.012069342,9.027760107
230848_s_at,7.571918022,7.284554054
230849_at,3.172233655,3.093569994
230850_at,3.461996377,3.420286421
230851_x_at,5.890744697,6.014575246
230852_at,5.404300452,5.580318232
230853_at,5.039789449,5.099895444
230854_at,3.317809485,3.408863236
230855_at,4.117598216,4.231367155
230856_at,4.220805312,4.289621635
230857_s_at,2.898380815,2.988822308
230858_at,3.217784982,3.257328561
230859_at,3.598166987,3.742041833
230860_at,5.159185626,4.844896249
230861_at,3.105271183,2.832572559
230862_at,2.998131844,2.993171443
230863_at,2.738843005,2.72790888
230864_at,3.635351732,3.631111667
230865_at,2.102936802,2.107253971
230866_at,5.917959338,5.527237709
230867_at,3.679672463,4.078623135
230868_at,6.985826318,6.66636144
230869_at,2.229188721,2.291985822
230870_at,4.757606989,4.916297686
230871_at,6.651208287,6.697158103
230872_s_at,4.495871201,4.466282694
230873_at,5.854751357,5.736852532
230874_at,4.413239556,4.277771909
230875_s_at,8.640665052,8.545267712
230876_at,3.981534672,3.288127025
230877_at,3.420593403,3.525823125
230878_s_at,2.974008913,2.919901024
230879_at,5.835155647,6.004337785
230880_at,5.35912083,5.492955921
230881_at,4.252511388,3.906267782
230882_at,2.887746853,2.937003782
230883_at,2.420133224,2.340908731
230884_s_at,5.946594729,6.173327611
230885_at,7.306024075,7.440992276
230886_at,8.398967997,8.272404102
230887_at,4.009026065,4.107809646
230888_at,5.383593335,5.590199092
230889_at,4.288490791,4.436724329
230890_at,2.910999021,2.949718698
230891_at,2.390287147,2.391539892
230892_at,4.905936353,4.319048238
230893_at,6.467124584,5.954853919
230894_s_at,7.607111864,7.388993945
230895_at,2.483045177,2.48523659
230896_at,7.841997705,7.33539829
230897_at,4.775356787,4.81669176
230898_at,4.617317676,4.744475289
230899_at,3.904594524,3.857246147
230900_at,2.205102937,2.233420432
230901_x_at,5.689632922,5.792491837
230902_at,4.06803159,4.18548273
230903_s_at,3.14494417,3.181785707
230904_at,3.541140677,2.838472814
230905_at,3.820379998,3.885530858
230906_at,5.735128621,5.849791338
230907_at,4.505780959,4.671117615
230908_at,2.905888636,3.059030816
230909_at,2.794676452,2.788019229
230910_s_at,3.009117608,3.026367885
230911_at,3.628087203,3.753803468
230912_at,6.214831581,6.27389357
230913_at,5.064616063,5.003956584
230914_at,2.953741839,2.944659851
230915_at,3.749220274,3.815758936
230916_at,4.744856591,4.850591412
230917_at,7.42525114,7.283764091
230918_at,5.952031193,5.202794898
230919_at,2.469799738,2.423163228
230920_at,3.06768032,3.08204586
230921_s_at,7.429817401,7.407734153
230922_x_at,5.101697793,5.094445688
230923_at,2.507877496,2.578342835
230924_at,3.428510192,3.447457679
230925_at,9.210483803,9.243428218
230926_s_at,4.013933231,3.995303448
230927_at,3.017184641,2.65673887
230928_at,3.278391646,3.36344304
230929_s_at,4.507686154,4.534849123
230930_at,4.231709978,4.373415619
230931_at,2.724557346,2.834657835
230932_at,3.61147129,3.639852579
230933_at,3.766049756,3.781993521
230934_at,6.480482252,6.610527399
230935_at,2.974590917,3.112646543
230936_at,3.758373757,3.898002393
230937_at,6.351465751,6.164875413
230938_x_at,6.313308438,6.354634553
230939_at,3.98721738,3.892907366
230940_at,3.310821087,3.322353623
230941_at,4.742519138,4.684269593
230942_at,6.230401,6.255410549
230943_at,2.278323116,2.471662931
230944_at,3.5634613,3.679054583
230945_at,6.34614831,6.188304474
230946_at,5.627462026,5.675196151
230947_at,3.796156073,3.859817907
230948_at,5.175192375,5.024640649
230949_at,4.174981879,4.111973168
230950_at,3.889183403,3.961049476
230951_at,3.957365474,3.663140967
230952_at,3.898464699,4.041217671
230953_at,2.864819676,2.935798252
230954_at,6.187749108,6.125374478
230955_s_at,3.650765687,3.689917251
230956_at,4.513023254,4.522689507
230957_at,2.932344131,3.013941124
230958_s_at,7.535471035,7.520988331
230959_at,4.490328468,4.43801485
230960_at,3.310358052,3.411293161
230961_at,6.93176736,6.925928922
230962_at,2.325778372,2.34571469
230963_at,3.865704921,3.92761359
230964_at,2.221447902,2.127991175
230965_at,4.762042338,4.651230114
230966_at,4.03583043,4.232908015
230967_s_at,6.418958978,6.376595831
230968_at,3.635338257,3.352553236
230969_at,3.054643671,3.185000052
230970_at,4.281373764,4.224733153
230971_x_at,3.94036111,3.98055174
230972_at,7.346751029,7.365222367
230973_at,3.515606152,3.572528764
230974_at,7.070545343,7.117741305
230975_at,3.172217183,3.163743191
230976_at,5.632192086,5.782764791
230977_at,5.990156156,5.99011095
230978_at,3.145817852,3.073692292
230979_at,3.741657251,3.767437312
230980_x_at,5.789678826,5.779725444
230981_at,4.074937401,3.854184132
230982_at,5.146288403,5.259181926
230983_at,4.230528323,4.161806506
230984_s_at,4.318712294,4.270376466
230985_at,4.413848532,4.509966422
230986_at,4.408935085,4.035562102
230987_at,4.258076888,4.396947117
230988_at,6.900846801,7.460607483
230989_s_at,4.14625204,4.239153828
230990_at,3.658236994,3.709791235
230991_at,3.519406451,3.787909019
230992_at,4.941731286,5.020545927
230993_s_at,2.372874003,2.361118739
230994_at,3.805544613,3.910423574
230995_at,3.693638193,3.821222744
230996_at,3.399907901,3.557552241
230997_at,3.793435103,3.936205651
230998_at,7.749068434,7.442481319
230999_at,5.791602164,5.600009815
231000_at,4.728352223,4.862371283
231001_at,2.369533501,2.444005009
231002_s_at,6.022763246,5.807772731
231003_at,4.566946045,4.382069917
231004_s_at,5.84378646,5.931839568
231005_at,5.563993232,5.467191943
231006_at,4.516294813,4.611848595
231007_at,2.775126362,2.710247112
231008_at,3.798371461,3.687212026
231009_at,2.73050619,2.789318956
231010_at,2.772002434,2.718281534
231011_at,4.295171851,4.371689244
231012_at,4.674756417,4.674121799
231013_at,5.974963311,5.684167169
231014_at,4.057158689,4.124214517
231015_at,5.108247989,5.096133769
231016_s_at,5.653949325,5.478128318
231017_at,6.780749098,6.800286532
231018_at,4.330855841,4.372887711
231019_x_at,5.619199089,5.715362617
231020_at,5.33216269,5.387779346
231021_at,5.697954944,5.688495387
231022_at,4.682817427,4.354150013
231023_at,5.35642121,5.423980389
231024_at,5.36197232,5.690673478
231025_at,3.612823549,3.570342934
231026_at,4.440245792,4.24396794
231027_at,3.499890313,3.503990312
231028_at,3.186443953,2.976772529
231029_at,2.535906268,2.386235027
231030_at,3.602912879,3.630305906
231031_at,2.516118315,2.544791563
231032_at,3.318684978,3.19908383
231033_at,3.058637805,2.936040966
231034_s_at,3.243615795,3.176614497
231035_s_at,4.426783447,4.736012501
231036_at,4.113247571,4.09742578
231037_at,2.563866663,2.60258724
231038_s_at,4.202074099,4.270452964
231039_at,3.282161346,3.369912485
231040_at,2.386386603,2.440895692
231041_at,4.395960355,4.218549076
231042_s_at,2.313093519,2.1679287
231043_at,3.097836177,3.242289351
231044_at,3.540593622,3.536434121
231045_x_at,10.59463536,10.6661081
231046_at,4.728769798,4.957744315
231047_at,4.764930933,4.469103538
231048_at,2.529705975,2.593259058
231049_at,7.228952541,6.602095233
231050_at,3.78613395,3.960330606
231051_at,2.690152706,2.703075104
231052_at,3.402122834,3.522580661
231053_at,2.689375029,2.681617318
231054_at,5.056483297,5.161033368
231055_at,4.81207752,4.856663498
231056_at,5.511599334,5.619611512
231057_at,7.120015331,6.932497327
231058_at,3.406991619,3.342918478
231059_x_at,7.816468973,8.145728571
231060_at,2.55067892,2.531724593
231061_at,4.35808191,4.284694572
231062_at,4.701570706,4.68911252
231063_at,2.165168783,2.197377921
231064_s_at,3.163351954,3.252963494
231065_at,3.376998904,3.208789602
231066_s_at,2.973882186,3.020334573
231067_s_at,2.959495417,3.208673288
231068_at,2.941538331,2.997987475
231069_at,5.561582292,5.423038224
231070_at,2.074580583,2.115046158
231071_at,5.461548187,5.490998284
231072_at,3.967918362,4.028244523
231073_at,4.346274431,4.342721573
231074_at,3.196480622,3.183062884
231075_x_at,4.003018494,3.704452309
231076_at,3.352137873,3.463327818
231077_at,3.800682585,3.650628855
231078_at,4.699677525,4.947593673
231079_at,4.988659092,5.042446647
231080_at,4.039064814,4.098631171
231081_at,3.303076786,3.348373887
231082_at,3.081825378,3.069434088
231083_at,2.973900117,3.025472026
231084_at,2.49710406,2.573760725
231085_s_at,6.037203905,6.514936523
231086_at,5.240502358,4.998627934
231087_at,3.255028023,3.097452224
231088_at,4.232167838,3.972079455
231089_at,4.498371509,4.601708247
231090_s_at,6.044164659,6.025423534
231091_x_at,2.819642242,2.768026061
231092_s_at,4.133006773,4.085914965
231093_at,2.584918864,2.602262109
231094_s_at,6.566398146,6.794759373
231095_at,3.015355085,3.015231546
231096_at,2.607482905,2.78723425
231097_at,3.66925931,3.627577376
231098_at,2.298146081,2.34601223
231099_at,3.281247148,3.3687355
231100_at,3.783273705,3.736192106
231101_at,6.173453947,6.110147006
